"date","country","city","variable","count","min","max","median","variance","sd","completeness_score","30_day_rolling_avg","z_score_all","z_score_city","over_who_limit","avg_time_24h","avg_time_8h","monthly_percent_exceeded","avg_magnitude","magnitude_score"
"2021-12-16","TR","Konya","wind-gust",9999,"0","0","0","0","0.00","0.48","14.84","2.55","2.74",NULL,NULL,NULL,NULL,NULL,NULL
"2022-09-14","IN","Muzaffarnagar","wind-gust",9999,"0","0","0","0","0.00","0.00","5.74","0.08","2.55",NULL,NULL,NULL,NULL,NULL,NULL
"2021-07-01","JP","Saitama","wind-gust",9999,"0","0","0","0","0.00","0.16","10.31","1.32","3.50",NULL,NULL,NULL,NULL,NULL,NULL
"2021-12-16","TR","Ankara","wind-gust",9999,"0","0","0","0","0.00","0.48","10.35","1.33","3.31",NULL,NULL,NULL,NULL,NULL,NULL
"2021-12-17","TR","Ankara","wind-gust",9999,"0","0","0","0","0.00","0.48","9.80","1.18","3.05",NULL,NULL,NULL,NULL,NULL,NULL
"2021-12-18","TR","Ankara","wind-gust",9999,"0","0","0","0","0.00","0.48","9.31","1.05","2.82",NULL,NULL,NULL,NULL,NULL,NULL
"2021-12-19","TR","Ankara","wind-gust",9999,"0","0","0","0","0.00","0.48","8.87","0.93","2.62",NULL,NULL,NULL,NULL,NULL,NULL
"2021-07-02","JP","Saitama","wind-gust",9999,"0","0","0","0","0.00","0.16","9.68","1.15","3.19",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-13","BA","Zenica","wind-gust",9999,"0","0","0","0","0.00","0.36","15.29","2.68","2.63",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-12","BA","Zenica","wind-gust",9999,"0","0","0","0","0.00","0.36","16.57","3.02","2.95",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-18","GB","Cardiff","wind-gust",9999,"0","0","0","0","0.00","0.76","12.64","1.96","2.66",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-19","GB","Cardiff","wind-gust",9999,"0","0","0","0","0.00","0.76","12.68","1.97","2.67",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-20","GB","Cardiff","wind-gust",9999,"0","0","0","0","0.00","0.76","12.74","1.98","2.70",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-21","GB","Cardiff","wind-gust",9999,"0","0","0","0","0.00","0.76","12.73","1.98","2.69",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-22","GB","Cardiff","wind-gust",9999,"0","0","0","0","0.00","0.76","12.71","1.98","2.69",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-23","GB","Cardiff","wind-gust",9999,"0","0","0","0","0.00","0.76","12.73","1.98","2.69",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-24","GB","Cardiff","wind-gust",9999,"0","0","0","0","0.00","0.76","12.73","1.98","2.69",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-05","JP","Nagoya","wind-gust",9999,"0","0","0","0","0.00","0.13","18.59","3.57","3.18",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-06","JP","Nagoya","wind-gust",9999,"0","0","0","0","0.00","0.13","18.91","3.66","3.25",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-07","JP","Nagoya","wind-gust",9999,"0","0","0","0","0.00","0.13","19.12","3.72","3.30",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-08","JP","Nagoya","wind-gust",9999,"0","0","0","0","0.00","0.13","18.18","3.46","3.10",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-09","JP","Nagoya","wind-gust",9999,"0","0","0","0","0.00","0.13","17.38","3.24","2.92",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-10","JP","Nagoya","wind-gust",9999,"0","0","0","0","0.00","0.13","16.73","3.07","2.78",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-11","JP","Nagoya","wind-gust",9999,"0","0","0","0","0.00","0.13","16.27","2.94","2.68",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-12","JP","Nagoya","wind-gust",9999,"0","0","0","0","0.00","0.13","16.01","2.87","2.63",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-13","JP","Nagoya","wind-gust",9999,"0","0","0","0","0.00","0.13","15.98","2.86","2.62",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-14","JP","Nagoya","wind-gust",9999,"0","0","0","0","0.00","0.13","16.21","2.93","2.67",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-15","JP","Nagoya","wind-gust",9999,"0","0","0","0","0.00","0.13","16.75","3.07","2.79",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-16","JP","Nagoya","wind-gust",9999,"0","0","0","0","0.00","0.13","16.28","2.95","2.68",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-21","JP","Nagoya","wind-gust",9999,"0","0","0","0","0.00","0.13","15.81","2.82","2.58",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-22","JP","Nagoya","wind-gust",9999,"0","0","0","0","0.00","0.13","16.06","2.89","2.64",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-23","JP","Nagoya","wind-gust",9999,"0","0","0","0","0.00","0.13","15.99","2.87","2.62",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-24","JP","Nagoya","wind-gust",9999,"0","0","0","0","0.00","0.13","15.51","2.74","2.52",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-25","FR","Lille","wind-gust",9999,"0","0","0","0","0.00","0.69","9.56","1.12","2.67",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-24","FR","Lille","wind-gust",9999,"0","0","0","0","0.00","0.69","9.78","1.18","2.78",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-23","FR","Lille","wind-gust",9999,"0","0","0","0","0.00","0.69","9.91","1.21","2.85",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-22","FR","Lille","wind-gust",9999,"0","0","0","0","0.00","0.69","9.99","1.24","2.89",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-21","FR","Lille","wind-gust",9999,"0","0","0","0","0.00","0.69","10.10","1.27","2.94",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-18","FR","Lille","wind-gust",9999,"0","0","0","0","0.00","0.69","10.02","1.24","2.90",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-19","FR","Lille","wind-gust",9999,"0","0","0","0","0.00","0.69","10.08","1.26","2.93",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-20","FR","Lille","wind-gust",9999,"0","0","0","0","0.00","0.69","10.08","1.26","2.93",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-11","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","9.94","1.22","2.54",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-12","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.49","1.37","2.73",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-13","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.54","1.39","2.74",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-16","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.67","1.42","2.79",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-15","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.63","1.41","2.77",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-28","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.80","1.46","2.83",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-24","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.80","1.46","2.83",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-25","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.80","1.46","2.83",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-26","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.80","1.46","2.83",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-23","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.80","1.46","2.83",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-27","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.80","1.46","2.83",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-14","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.59","1.40","2.76",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-22","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.80","1.46","2.83",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-21","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.80","1.46","2.83",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-20","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.79","1.45","2.83",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-19","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.77","1.45","2.82",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-18","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.74","1.44","2.81",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-17","CN","Nanjing","wind-gust",9999,"0","0","0","0","0.00","0.00","10.71","1.43","2.80",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-11","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","16.82","3.09","2.58",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-12","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","17.75","3.35","2.78",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-13","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","18.79","3.63","3.01",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-28","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","17.75","3.35","2.78",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-01","DE","Münster","wind-gust",9999,"0","0","0","0","0.00","0.00","10.24","1.30","3.21",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-11","DE","Münster","wind-gust",9999,"0","0","0","0","0.00","0.00","9.09","0.99","2.60",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-10","DE","Münster","wind-gust",9999,"0","0","0","0","0.00","0.00","9.33","1.06","2.72",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-09","DE","Münster","wind-gust",9999,"0","0","0","0","0.00","0.00","9.54","1.11","2.84",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-08","DE","Münster","wind-gust",9999,"0","0","0","0","0.00","0.00","9.74","1.17","2.94",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-07","DE","Münster","wind-gust",9999,"0","0","0","0","0.00","0.00","9.91","1.21","3.03",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-27","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","23.67","4.95","4.06",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-26","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","26.63","5.76","4.70",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-25","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","28.40","6.24","5.09",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-24","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","29.58","6.56","5.34",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-23","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","30.43","6.79","5.53",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-22","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","31.06","6.96","5.66",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-21","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","31.56","7.10","5.77",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-20","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","31.95","7.20","5.85",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-19","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","29.05","6.42","5.23",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-18","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","26.63","5.76","4.70",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-17","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","24.58","5.20","4.26",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-16","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","22.82","4.72","3.88",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-15","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","21.30","4.31","3.55",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-14","FI","Vantaa","wind-gust",9999,"0","0","0","0","0.00","0.00","19.97","3.95","3.26",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-06","DE","Münster","wind-gust",9999,"0","0","0","0","0.00","0.00","10.08","1.26","3.12",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-05","DE","Münster","wind-gust",9999,"0","0","0","0","0.00","0.00","10.22","1.30","3.20",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-04","DE","Münster","wind-gust",9999,"0","0","0","0","0.00","0.00","10.36","1.34","3.27",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-03","DE","Münster","wind-gust",9999,"0","0","0","0","0.00","0.00","10.49","1.37","3.34",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-02","DE","Münster","wind-gust",9999,"0","0","0","0","0.00","0.00","10.61","1.40","3.40",NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-12","TW","Keelung","wind-gust",9999,"0","0","0","0","0.00","0.40","12.82","2.01","2.53",NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-11","TW","Keelung","wind-gust",9999,"0","0","0","0","0.00","0.40","13.24","2.12","2.63",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-26","NL","Groningen","wind-gust",9999,"0","0","0","0","0.00","0.89","12.17","1.83","2.67",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-27","NL","Groningen","wind-gust",9999,"0","0","0","0","0.00","0.89","12.05","1.80","2.62",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-28","NL","Groningen","wind-gust",9999,"0","0","0","0","0.00","0.89","11.94","1.77","2.58",NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-04","TW","Keelung","wind-gust",9999,"0","0","0","0","0.00","0.40","14.68","2.51","2.99",NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-05","TW","Keelung","wind-gust",9999,"0","0","0","0","0.00","0.40","14.53","2.47","2.95",NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-06","TW","Keelung","wind-gust",9999,"0","0","0","0","0.00","0.40","14.40","2.43","2.92",NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-07","TW","Keelung","wind-gust",9999,"0","0","0","0","0.00","0.40","14.01","2.33","2.82",NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-08","TW","Keelung","wind-gust",9999,"0","0","0","0","0.00","0.40","13.52","2.20","2.70",NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-09","TW","Keelung","wind-gust",9999,"0","0","0","0","0.00","0.40","13.39","2.16","2.67",NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-10","TW","Keelung","wind-gust",9999,"0","0","0","0","0.00","0.40","13.35","2.15","2.66",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-13","AT","Graz","wind-gust",9999,"0","0","0","0","0.00","0.43","7.97","0.69","2.64",NULL,NULL,NULL,NULL,NULL,NULL
"2021-02-15","FR","Orléans","wind-gust",9999,"0","0","0","0","0.00","0.00","11.70","1.70","2.69",NULL,NULL,NULL,NULL,NULL,NULL
"2021-02-16","FR","Orléans","wind-gust",9999,"0","0","0","0","0.00","0.00","12.54","1.93","2.98",NULL,NULL,NULL,NULL,NULL,NULL
"2021-02-17","FR","Orléans","wind-gust",9999,"0","0","0","0","0.00","0.00","13.50","2.19","3.31",NULL,NULL,NULL,NULL,NULL,NULL
"2021-02-18","FR","Orléans","wind-gust",9999,"0","0","0","0","0.00","0.00","14.63","2.50","3.71",NULL,NULL,NULL,NULL,NULL,NULL
"2021-02-19","FR","Orléans","wind-gust",9999,"0","0","0","0","0.00","0.00","15.95","2.86","4.17",NULL,NULL,NULL,NULL,NULL,NULL
"2021-02-20","FR","Orléans","wind-gust",9999,"0","0","0","0","0.00","0.00","15.60","2.76","4.05",NULL,NULL,NULL,NULL,NULL,NULL
"2021-02-21","FR","Orléans","wind-gust",9999,"0","0","0","0","0.00","0.00","15.17","2.64","3.90",NULL,NULL,NULL,NULL,NULL,NULL
"2021-02-22","FR","Orléans","wind-gust",9999,"0","0","0","0","0.00","0.00","14.63","2.50","3.71",NULL,NULL,NULL,NULL,NULL,NULL
"2021-02-23","FR","Orléans","wind-gust",9999,"0","0","0","0","0.00","0.00","13.93","2.31","3.46",NULL,NULL,NULL,NULL,NULL,NULL
"2021-02-24","FR","Orléans","wind-gust",9999,"0","0","0","0","0.00","0.00","13.00","2.05","3.14",NULL,NULL,NULL,NULL,NULL,NULL
"2021-02-25","FR","Orléans","wind-gust",9999,"0","0","0","0","0.00","0.00","11.70","1.70","2.69",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-21","DE","Kassel","wind-gust",9999,"0","0","0","0","0.00","0.00","13.32","2.14","2.77",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-21","IN","Jaipur","wind-gust",9999,"0","0","0","0","0.00","0.00","11.27","1.58","3.48",NULL,NULL,NULL,NULL,NULL,NULL
"2020-04-24","MK","Skopje","wind-gust",9999,"0","0","0","0","0.00","0.00","11.57","1.67","2.65",NULL,NULL,NULL,NULL,NULL,NULL
"2020-04-23","MK","Skopje","wind-gust",9999,"0","0","0","0","0.00","0.00","11.94","1.77","2.78",NULL,NULL,NULL,NULL,NULL,NULL
"2020-04-22","MK","Skopje","wind-gust",9999,"0","0","0","0","0.00","0.00","12.23","1.85","2.89",NULL,NULL,NULL,NULL,NULL,NULL
"2020-04-21","MK","Skopje","wind-gust",9999,"0","0","0","0","0.00","0.00","12.46","1.91","2.97",NULL,NULL,NULL,NULL,NULL,NULL
"2020-04-20","MK","Skopje","wind-gust",9999,"0","0","0","0","0.00","0.00","12.65","1.96","3.04",NULL,NULL,NULL,NULL,NULL,NULL
"2020-04-19","MK","Skopje","wind-gust",9999,"0","0","0","0","0.00","0.00","12.72","1.98","3.06",NULL,NULL,NULL,NULL,NULL,NULL
"2020-04-18","MK","Skopje","wind-gust",9999,"0","0","0","0","0.00","0.00","12.71","1.98","3.06",NULL,NULL,NULL,NULL,NULL,NULL
"2020-04-17","MK","Skopje","wind-gust",9999,"0","0","0","0","0.00","0.00","12.62","1.95","3.03",NULL,NULL,NULL,NULL,NULL,NULL
"2020-04-16","MK","Skopje","wind-gust",9999,"0","0","0","0","0.00","0.00","12.47","1.91","2.97",NULL,NULL,NULL,NULL,NULL,NULL
"2020-04-15","MK","Skopje","wind-gust",9999,"0","0","0","0","0.00","0.00","11.79","1.73","2.73",NULL,NULL,NULL,NULL,NULL,NULL
"2020-04-14","MK","Skopje","wind-gust",9999,"0","0","0","0","0.00","0.00","11.22","1.57","2.53",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-17","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","12.63","1.95","3.75",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-16","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","12.05","1.80","3.49",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-15","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","11.53","1.65","3.25",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-14","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","11.04","1.52","3.03",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-13","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","11.32","1.60","3.16",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-05","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","12.78","1.99","3.82",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-06","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","12.65","1.96","3.76",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-07","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","12.51","1.92","3.70",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-08","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","12.36","1.88","3.63",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-12","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","11.57","1.67","3.27",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-11","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","11.80","1.73","3.38",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-20","TR","Denizli","wind-gust",9999,"0","0","0","0","0.00","0.00","13.87","2.29","2.81",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-21","TR","Denizli","wind-gust",9999,"0","0","0","0","0.00","0.00","13.70","2.24","2.76",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-10","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","12.01","1.79","3.47",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-09","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","12.19","1.83","3.55",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-23","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","10.54","1.39","2.81",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-22","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","11.39","1.62","3.19",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-21","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","12.06","1.80","3.49",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-20","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","12.58","1.94","3.73",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-19","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","12.98","2.05","3.91",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-18","JP","Ōita","wind-gust",9999,"0","0","0","0","0.00","0.14","13.27","2.13","4.04",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-22","TR","Denizli","wind-gust",9999,"0","0","0","0","0.00","0.00","13.48","2.18","2.70",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-08","JP","Kumamoto","wind-gust",9999,"0","0","0","0","0.00","0.39","12.27","1.86","3.29",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-07","JP","Kumamoto","wind-gust",9999,"0","0","0","0","0.00","0.39","12.56","1.93","3.41",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-06","JP","Kumamoto","wind-gust",9999,"0","0","0","0","0.00","0.39","12.83","2.01","3.52",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-05","JP","Kumamoto","wind-gust",9999,"0","0","0","0","0.00","0.39","13.07","2.07","3.62",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-04","JP","Kumamoto","wind-gust",9999,"0","0","0","0","0.00","0.39","12.83","2.01","3.52",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-09","JP","Kumamoto","wind-gust",9999,"0","0","0","0","0.00","0.39","11.96","1.77","3.16",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-10","JP","Kumamoto","wind-gust",9999,"0","0","0","0","0.00","0.39","11.61","1.68","3.01",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-11","JP","Kumamoto","wind-gust",9999,"0","0","0","0","0.00","0.39","11.24","1.58","2.86",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-02","JP","Kumamoto","wind-gust",9999,"0","0","0","0","0.00","0.39","12.37","1.88","3.33",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-12","JP","Kumamoto","wind-gust",9999,"0","0","0","0","0.00","0.39","10.84","1.47","2.69",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-13","JP","Kumamoto","wind-gust",9999,"0","0","0","0","0.00","0.39","10.44","1.36","2.52",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-03","JP","Kumamoto","wind-gust",9999,"0","0","0","0","0.00","0.39","12.59","1.94","3.42",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-13","RS","Belgrade","wind-gust",9999,"0","0","0","0","0.00","0.32","11.35","1.61","3.15",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-14","RS","Belgrade","wind-gust",9999,"0","0","0","0","0.00","0.32","10.54","1.39","2.83",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-15","RS","Belgrade","wind-gust",9999,"0","0","0","0","0.00","0.32","9.84","1.20","2.55",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-23","TR","Denizli","wind-gust",9999,"0","0","0","0","0.00","0.00","13.21","2.11","2.63",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-12","DE","Augsburg","wind-gust",9999,"0","0","0","0","0.00","0.36","12.50","1.92","2.68",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-24","TR","Denizli","wind-gust",9999,"0","0","0","0","0.00","0.00","12.84","2.01","2.53",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-28","IN","Jaipur","wind-gust",9999,"0","0","0","0","0.00","0.00","11.07","1.53","3.40",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-19","IN","Jaipur","wind-gust",9999,"0","0","0","0","0.00","0.00","9.22","1.03","2.67",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-20","IN","Jaipur","wind-gust",9999,"0","0","0","0","0.00","0.00","10.14","1.28","3.04",NULL,NULL,NULL,NULL,NULL,NULL
"2021-05-10","CN","Ürümqi","wind-gust",9999,"0","0","0","0","0.00","0.65","13.57","2.21","2.64",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-22","IN","Jaipur","wind-gust",9999,"0","0","0","0","0.00","0.00","11.24","1.58","3.47",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-23","IN","Jaipur","wind-gust",9999,"0","0","0","0","0.00","0.00","11.21","1.57","3.46",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-24","IN","Jaipur","wind-gust",9999,"0","0","0","0","0.00","0.00","11.19","1.56","3.45",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-25","IN","Jaipur","wind-gust",9999,"0","0","0","0","0.00","0.00","11.16","1.55","3.44",NULL,NULL,NULL,NULL,NULL,NULL
"2021-02-18","ES","Salamanca","wind-gust",9999,"0","0","0","0","0.00","0.25","13.24","2.12","2.55",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-26","IN","Jaipur","wind-gust",9999,"0","0","0","0","0.00","0.00","11.13","1.55","3.43",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-27","IN","Jaipur","wind-gust",9999,"0","0","0","0","0.00","0.00","11.10","1.54","3.42",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-29","IN","Jaipur","wind-gust",9999,"0","0","0","0","0.00","0.00","11.04","1.52","3.39",NULL,NULL,NULL,NULL,NULL,NULL
